user_id,gender,birth_year,province,city,age,out_degree,in_degree,total_degree
1880419727,m,1986,北京,海淀区,40,0,0,0
1901141337,f,1990,广东,深圳,36,0,0,0
1893887164,m,1990,贵州,黔东南,36,0,0,0
1569559774,f,1987,广东,揭阳,39,130,0,130
1571157947,f,1994,浙江,嘉兴,32,84,0,84
1907197884,m,1982,江苏,苏州,44,5,0,5
2375103381,m,1987,辽宁,沈阳,39,0,0,0
1053815835,m,1973,上海,黄浦区,53,0,0,0
2651372643,m,1986,山东,青岛,40,0,0,0
2327443442,m,1995,海南,三亚,31,0,0,0
2184575134,f,1993,湖南,长沙,33,41,0,41
1508618043,f,1988,北京,朝阳区,38,946,0,946
1796113032,m,1983,广东,深圳,43,5,0,5
1703735901,m,1990,广东,广州,36,54,0,54
1861641567,m,1982,广东,东莞,44,111,0,111
1757849541,m,1989,山东,临沂,37,594,0,594
1860334884,m,1987,北京,海淀区,39,41,0,41
2052485103,m,1988,河南,郑州,38,0,0,0
1441140497,m,1984,广东,肇庆,42,0,0,0
1712119175,f,1983,广西,桂林,43,39,0,39
1180117045,m,1981,北京,朝阳区,45,458,0,458
1584006993,m,1978,山西,运城,48,55,0,55
2607736283,m,1991,福建,南平,35,0,0,0
1134857633,f,1981,江苏,无锡,45,68,0,68
1892819535,f,1990,江西,南昌,36,0,0,0
3028407747,m,1994,辽宁,朝阳,32,0,0,0
2136669792,m,1978,上海,黄浦区,48,6,0,6
2236406737,m,1987,湖北,武汉,39,41,0,41
1083892455,m,1983,北京,西城区,43,6,0,6
2297012745,m,1988,北京,海淀区,38,0,0,0
3135091385,f,1988,山东,莱芜,38,0,0,0
2532648955,m,1990,上海,徐汇区,36,0,0,0
3041536093,f,1988,天津,南开区,38,0,0,0
2628115141,m,2001,广东,广州,25,128,0,128
66118686,m,1983,河北,石家庄,43,88,0,88
1738301812,m,1989,北京,海淀区,37,109,0,109
2010014364,m,1990,江苏,苏州,36,0,0,0
1170445607,m,1984,海外,澳大利亚,42,318,0,318
2255252663,f,1990,湖北,宜昌,36,46,0,46
1430070354,m,1975,上海,黄浦区,51,279,0,279
1829011263,f,1989,北京,朝阳区,37,348,0,348
1676099474,m,1987,河北,廊坊,39,0,0,0
1155537520,m,1981,江苏,常州,45,114,0,114
1450173603,m,1985,天津,北辰区,41,508,0,508
1649131110,m,1986,河南,郑州,40,3586,0,3586
2480330582,m,1985,广东,茂名,41,0,0,0
2823940245,m,1984,湖南,长沙,42,0,0,0
1103763581,m,1986,四川,成都,40,0,0,0
1630401677,m,1984,北京,丰台区,42,0,0,0
2435140321,f,1991,北京,大兴区,35,0,0,0
1762663505,m,1990,河南,郑州,36,13,0,13
1043942320,m,1980,浙江,嘉兴,46,0,0,0
1874745575,m,1983,北京,海淀区,43,7,0,7
2366176124,m,1986,浙江,杭州,40,23,0,23
1586578994,m,1990,四川,德阳,36,66,0,66
3207140350,m,1988,江苏,无锡,38,0,0,0
1801549415,m,1984,广东,广州,42,157,0,157
2617923687,f,1985,内蒙古,巴彦淖尔盟,41,15,0,15
1813092571,m,1964,北京,石景山区,62,0,0,0
1870547490,m,1986,广东,广州,40,0,0,0
2340474644,m,1982,四川,成都,44,4,0,4
2693669723,f,1992,福建,漳州,34,0,0,0
1943318837,m,1994,广东,深圳,32,0,0,0
2418487833,m,1985,江苏,南京,41,0,0,0
1691545977,m,1982,北京,海淀区,44,12,0,12
1684180984,m,1990,湖北,武汉,36,13,0,13
2700255174,m,1985,陕西,西安,41,0,0,0
2820368757,f,1987,江西,景德镇,39,0,0,0
1948175537,m,1983,上海,浦东新区,43,90,0,90
1743510337,m,1987,广东,佛山,39,222,0,222
2633022711,m,1966,北京,海淀区,60,0,0,0
2322379553,f,1990,北京,密云县,36,9,0,9
1015340642,m,1969,天津,河东区,57,2,0,2
2399725633,m,1982,青海,西宁,44,0,0,0
2399498421,f,1984,黑龙江,大庆,42,0,0,0
1729239493,m,1986,四川,巴中,40,44,0,44
1697231200,m,1985,广东,深圳,41,68,0,68
2548298441,m,1978,河北,石家庄,48,0,0,0
1849628571,f,1989,海外,意大利,37,72,0,72
1612104480,m,1990,广东,深圳,36,168,0,168
2650618153,m,1988,江苏,苏州,38,0,0,0
1698940783,f,1986,北京,门头沟区,40,0,0,0
1447799381,m,1990,内蒙古,呼和浩特,36,140,0,140
3028144337,m,1991,河南,郑州,35,0,0,0
2190665950,m,1990,甘肃,兰州,36,0,0,0
1072632781,m,1980,江苏,徐州,46,173,0,173
1096878100,m,1973,北京,海淀区,53,15,0,15
1909557342,m,1989,辽宁,鞍山,37,121,0,121
2433186844,m,1991,广东,广州,35,0,0,0
1742259502,m,1992,河南,郑州,34,303,0,303
1655353152,f,1980,广东,东莞,46,28,0,28
3127953945,m,1984,广东,广州,42,0,0,0
1748972675,m,1990,河南,郑州,36,59,0,59
2348440613,m,1986,北京,西城区,40,2,0,2
2054320061,m,1986,山东,淄博,40,8,0,8
1861561614,f,1980,河北,石家庄,46,428,0,428
2454486937,m,1989,None,None,37,22,0,22
2837913284,f,1993,四川,广元,33,0,0,0
1839782034,m,1989,河南,焦作,37,107,0,107
2118767125,m,1991,北京,None,35,95,0,95
2268582183,f,1990,北京,大兴区,36,0,0,0
2983699222,m,1990,黑龙江,佳木斯,36,0,0,0
2314364965,m,1992,江苏,镇江,34,50,0,50
1132390020,m,1988,河北,石家庄,38,572,0,572
1839315180,m,1987,重庆,None,39,433,0,433
1269960281,m,1986,重庆,沙坪坝区,40,9,0,9
2067815572,m,1983,海外,None,43,0,0,0
2146935630,f,1976,广东,佛山,50,73,0,73
1774196405,f,1986,江苏,南京,40,64,0,64
1057244265,m,1991,天津,红桥区,35,23,0,23
2343510011,f,1989,北京,东城区,37,0,0,0
2835016991,f,1993,黑龙江,齐齐哈尔,33,0,0,0
1563321553,m,1979,北京,延庆县,47,9,0,9
1841532445,m,1993,浙江,宁波,33,46,0,46
2480964193,f,1992,云南,楚雄,34,0,0,0
1693106901,m,1992,四川,成都,34,3482,0,3482
2198298544,f,1985,None,None,41,0,0,0
1620727365,m,1987,四川,成都,39,70,0,70
1004447270,f,2005,上海,嘉定区,21,17,0,17
2708104205,m,1988,None,None,38,0,0,0
1704541462,f,1983,江苏,南京,43,232,0,232
3210334122,m,1989,北京,海淀区,37,0,0,0
1864190804,m,2010,内蒙古,阿拉善盟,16,6,0,6
2327401417,m,1976,北京,朝阳区,50,0,0,0
2689983731,m,1983,浙江,金华,43,27,0,27
2284693997,m,1991,北京,朝阳区,35,0,0,0
2553011822,m,1991,黑龙江,哈尔滨,35,35,0,35
1751586241,m,1990,河北,石家庄,36,79,0,79
1772383735,m,1982,山东,东营,44,18,0,18
2000917411,f,1989,江西,赣州,37,55,0,55
2785606673,m,2014,海外,泰国,12,0,0,0
2932340223,m,1993,广东,广州,33,0,0,0
2565113870,m,1965,广东,深圳,61,12,0,12
1490696622,m,1979,辽宁,大连,47,0,0,0
2258109300,m,1989,广东,佛山,37,0,0,0
2384931697,m,1973,北京,东城区,53,0,0,0
2295025384,m,1992,河南,郑州,34,41,0,41
2532732173,m,1986,广东,珠海,40,0,0,0
1965660077,m,1986,广东,肇庆,40,36,0,36
1665076993,f,1991,陕西,西安,35,294,0,294
1617316191,m,1988,江苏,苏州,38,0,0,0
1108636567,m,1986,北京,顺义区,40,0,0,0
1739454614,f,1989,上海,闸北区,37,174,0,174
2879012510,f,1990,河北,保定,36,0,0,0
3028177917,m,1986,上海,松江区,40,0,0,0
1746283583,f,1989,江苏,苏州,37,98,0,98
3152389610,m,1985,陕西,西安,41,0,0,0
1828391440,m,1990,广东,珠海,36,33,0,33
2313430783,m,1990,江苏,无锡,36,99,0,99
1730215987,m,1975,北京,海淀区,51,996,0,996
1619508401,f,1949,北京,东城区,77,0,0,0
2052875447,m,1983,北京,朝阳区,43,226,0,226
2213763325,m,1983,重庆,None,43,0,0,0
1790365251,m,1994,广东,佛山,32,514,0,514
2021952281,m,1992,江苏,扬州,34,52,0,52
1191272765,m,1981,辽宁,鞍山,45,55,0,55
2202258997,m,1988,浙江,宁波,38,0,0,0
1806683610,m,1991,浙江,杭州,35,19,0,19
2238791881,m,1986,辽宁,沈阳,40,121,0,121
1406492747,m,1982,四川,成都,44,54,0,54
1823611450,f,1992,新疆,乌鲁木齐,34,263,0,263
2712558153,m,1987,北京,西城区,39,0,0,0
1821415427,f,1988,北京,顺义区,38,52,0,52
1746868704,m,1990,广东,阳江,36,0,0,0
2326158714,m,1989,广东,深圳,37,0,0,0
1418867940,m,1976,广西,None,50,127,0,127
1834538350,f,1992,河南,信阳,34,92,0,92
1908320345,f,2012,北京,通州区,14,0,0,0
1748078585,m,1984,广东,广州,42,17,0,17
1912584421,f,2011,云南,None,15,0,0,0
2550784612,f,1981,北京,宣武区,45,842,2,844
1832300704,m,1984,广东,广州,42,146,0,146
2840282067,m,1990,北京,朝阳区,36,0,0,0
2132731751,m,1989,江苏,苏州,37,0,0,0
1803983203,f,1989,山东,济南,37,39,0,39
1918595237,f,1989,福建,宁德,37,259,0,259
2782236881,m,1988,江苏,无锡,38,0,0,0
2215283665,m,1977,重庆,合川区,49,0,0,0
2951240361,m,1991,天津,塘沽区,35,0,0,0
1871025475,m,1986,内蒙古,呼和浩特,40,148,0,148
1070540204,m,1980,北京,通州区,46,38,0,38
1477756232,m,1980,辽宁,大连,46,56,0,56
1559637864,m,1994,河南,洛阳,32,0,0,0
2262074814,m,1990,江苏,苏州,36,0,0,0
2122026721,m,1986,上海,静安区,40,24,0,24
1851568390,f,1982,上海,徐汇区,44,0,0,0
1871265520,m,1985,陕西,汉中,41,0,0,0
1784264254,f,1962,山东,济南,64,2828,0,2828
1404612213,m,1997,北京,东城区,29,85,0,85
2122445911,m,1982,北京,朝阳区,44,54,0,54
1653999862,m,1989,福建,泉州,37,136,0,136
1832274587,m,1985,河北,廊坊,41,0,0,0
2412021065,m,1975,山东,青岛,51,0,0,0
1868458600,m,1986,北京,海淀区,40,3,0,3
2586436454,f,1988,上海,嘉定区,38,0,0,0
3202096621,f,1987,北京,昌平区,39,0,0,0
1654163755,m,1990,福建,泉州,36,1440,0,1440
2143833575,m,1991,湖南,衡阳,35,7,0,7
1903547833,m,1990,安徽,阜阳,36,16,0,16
1869775754,m,1992,广东,广州,34,214,2,216
2198050563,m,1988,北京,崇文区,38,51,0,51
2052375680,m,1997,四川,内江,29,180,0,180
3153990227,f,1995,陕西,西安,31,0,0,0
2377053272,m,1990,安徽,合肥,36,0,0,0
1136659785,m,1986,上海,闸北区,40,303,0,303
1632966017,m,1989,天津,和平区,37,64,0,64
1669562701,m,1987,广东,江门,39,103,0,103
3034278350,m,1987,四川,凉山,39,0,0,0
2717304583,m,1986,广东,广州,40,0,0,0
1152055281,m,1980,陕西,西安,46,176,0,176
1653681802,m,1976,None,None,50,652,0,652
1736942351,f,1987,内蒙古,呼和浩特,39,122,0,122
1853925051,f,1990,黑龙江,哈尔滨,36,0,0,0
1088817922,m,1987,山东,济南,39,180,0,180
2626589193,m,1990,江苏,淮安,36,1352,0,1352
1653205932,f,1980,江苏,南京,46,41,0,41
2738257843,m,1991,湖北,None,35,0,0,0
1202139531,m,1977,上海,普陀区,49,52,0,52
1932280827,m,1991,河南,郑州,35,53,0,53
1879311070,m,1985,贵州,铜仁,41,91,0,91
3180099461,m,1981,广东,深圳,45,0,0,0
1404491953,m,1975,河南,洛阳,51,53,0,53
2550916015,f,1986,广东,广州,40,155,0,155
1165014781,m,1977,广东,广州,49,0,0,0
1402582212,f,1972,陕西,西安,54,33,0,33
1311184360,m,1985,河北,沧州,41,705,0,705
1270931135,m,1991,四川,成都,35,84,0,84
2836605502,m,1987,江苏,苏州,39,0,0,0
2609942141,f,1982,山东,青岛,44,0,0,0
2292393667,m,1975,北京,丰台区,51,1300,0,1300
2134299832,m,1990,江苏,南京,36,1558,0,1558
1862769472,m,1980,上海,徐汇区,46,0,0,0
1218975751,m,1985,上海,浦东新区,41,60,0,60
2830396012,f,1989,四川,成都,37,0,0,0
1655961891,f,1989,北京,朝阳区,37,1864,0,1864
1157354113,m,1980,山东,威海,46,354,0,354
2840918960,f,1987,吉林,长春,39,0,0,0
2834849790,f,1986,四川,成都,40,0,0,0
2344647267,m,1991,北京,昌平区,35,0,0,0
2805445372,f,1991,北京,朝阳区,35,0,0,0
2476347147,m,1990,辽宁,沈阳,36,0,0,0
2816329092,m,1992,上海,嘉定区,34,0,0,0
2588762234,m,1978,江西,上饶,48,2,0,2
1790707511,f,1988,广西,北海,38,81,0,81
1893113097,m,1990,甘肃,None,36,83,0,83
1147247983,m,1985,上海,青浦区,41,116,0,116
3051764363,m,1986,上海,嘉定区,40,0,0,0
1494905060,m,1977,江苏,扬州,49,312,0,312
1861507324,m,1988,江苏,南通,38,17,0,17
1717658307,m,1980,北京,东城区,46,144,0,144
2242986102,m,1965,四川,广元,61,168,0,168
2344703981,m,1985,天津,武清区,41,33,0,33
2312177825,m,1979,江苏,None,47,303,0,303
1798292331,m,1986,广东,韶关,40,64,0,64
2260963615,m,1991,北京,None,35,84,0,84
1461630702,m,1982,广东,None,44,0,0,0
1803997563,f,1988,北京,房山区,38,164,0,164
1030321917,f,1970,北京,海淀区,56,0,0,0
2639028162,m,1968,四川,成都,58,17,0,17
3006132797,f,1994,上海,奉贤区,32,0,0,0
1905011321,f,1989,云南,昆明,37,0,0,0
2701790480,m,1980,陕西,西安,46,0,0,0
1013292372,m,1982,天津,河北区,44,119,0,119
2451941670,f,1987,澳门,None,39,53,0,53
2328823765,m,1991,辽宁,抚顺,35,1180,0,1180
2252131825,m,1989,江苏,南京,37,158,0,158
2705210073,m,1987,北京,海淀区,39,0,0,0
2682514113,f,1980,江苏,南京,46,73,0,73
2137838585,m,1988,北京,海淀区,38,86,0,86
1640664957,m,1987,上海,松江区,39,120,0,120
1829927583,m,1984,重庆,沙坪坝区,42,0,0,0
2516432473,m,1980,北京,大兴区,46,164,0,164
1880391224,f,1989,上海,长宁区,37,35,0,35
1575276352,m,1986,辽宁,沈阳,40,6,0,6
2710910424,m,1986,重庆,渝北区,40,0,0,0
2309763591,f,1963,北京,西城区,63,98,0,98
1842215345,f,1994,安徽,合肥,32,0,0,0
3225358755,m,1986,重庆,巴南区,40,0,0,0
1874140805,m,1983,湖北,None,43,678,0,678
1213811627,f,1987,天津,河西区,39,340,0,340
1803423497,m,1987,江苏,无锡,39,67,0,67
1895102874,m,1983,上海,宝山区,43,162,0,162
1896105543,m,1988,安徽,None,38,130,0,130
3201252971,f,2012,广东,广州,14,0,0,0
1285851234,m,1986,None,None,40,186,0,186
1847220757,m,1987,北京,丰台区,39,18,0,18
1739956374,m,1989,北京,朝阳区,37,267,0,267
2837695044,m,1985,广东,深圳,41,0,0,0
2655618531,m,1991,重庆,沙坪坝区,35,0,0,0
3101525397,f,1987,上海,松江区,39,0,0,0
1103506511,f,1985,北京,东城区,41,0,0,0
2253357315,f,1990,吉林,长春,36,183,0,183
1150185635,m,1980,北京,朝阳区,46,0,0,0
1870248325,f,1988,上海,浦东新区,38,147,0,147
1689727741,f,1992,江苏,无锡,34,144,0,144
2733464892,f,1986,江苏,南通,40,0,0,0
3228686233,m,1994,天津,西青区,32,0,0,0
2796980495,m,1991,贵州,贵阳,35,0,0,0
2189890725,m,1967,None,None,59,0,0,0
2718404107,f,1995,江西,南昌,31,0,0,0
1948392391,m,1988,湖南,长沙,38,672,0,672
2606219154,f,1988,北京,海淀区,38,58,0,58
2832052261,m,1988,北京,大兴区,38,0,0,0
1873521952,m,1974,四川,成都,52,0,0,0
1962169277,m,1984,广东,潮州,42,45,0,45
2454707782,m,1959,浙江,宁波,67,35,0,35
2609783245,m,1983,广东,东莞,43,0,0,0
1988845941,m,1991,北京,海淀区,35,0,0,0
1707297961,m,1985,广东,广州,41,103,0,103
1550834640,f,1989,北京,丰台区,37,2920,0,2920
1762378023,f,1985,河北,保定,41,13,0,13
2284930644,m,1986,上海,普陀区,40,15,0,15
1652479222,m,1990,四川,成都,36,189,0,189
1655466665,m,1975,四川,德阳,51,600,0,600
2336026875,f,1989,天津,北辰区,37,40,0,40
2484983662,m,2006,重庆,渝中区,20,0,0,0
3212691121,m,1996,北京,海淀区,30,0,0,0
3244423064,m,1983,山东,济南,43,0,0,0
2689040573,m,1971,广西,梧州,55,0,0,0
1615711420,m,1987,北京,朝阳区,39,118,0,118
3213317681,f,1988,北京,海淀区,38,0,0,0
1811875704,m,1989,北京,海淀区,37,53,0,53
2030348441,m,1986,广东,广州,40,0,0,0
1772470220,m,1981,黑龙江,哈尔滨,45,1740,0,1740
1851212042,m,1986,江苏,宿迁,40,0,0,0
2119908042,m,1985,安徽,六安,41,0,0,0
2385818494,m,1989,广东,深圳,37,0,0,0
1529772362,m,1975,江苏,镇江,51,6,0,6
2421020145,f,1985,辽宁,沈阳,41,0,0,0
2392694764,m,1987,贵州,贵阳,39,0,0,0
2953123244,m,1992,北京,延庆县,34,0,0,0
2210610623,m,1973,天津,河西区,53,0,0,0
1747927790,m,1990,江苏,南京,36,352,0,352
1029687043,m,1987,贵州,毕节,39,353,0,353
1964088335,m,1981,北京,西城区,45,354,0,354
1263756304,m,2012,江苏,南京,14,0,0,0
1425992302,m,1981,北京,朝阳区,45,0,0,0
1401177414,m,1977,北京,西城区,49,85,0,85
2254815137,f,1989,北京,西城区,37,0,0,0
1315340731,m,1990,北京,昌平区,36,0,0,0
3044132375,m,1987,河南,焦作,39,0,0,0
1070607301,f,1986,浙江,温州,40,0,0,0
1200544431,f,1977,上海,松江区,49,0,0,0
2704944627,m,1995,广东,梅州,31,0,0,0
1643145223,m,2012,广东,广州,14,101,0,101
1261766855,f,1990,安徽,铜陵,36,188,0,188
1040511182,m,1988,广东,广州,38,0,0,0
2906683651,m,2014,天津,河东区,12,0,0,0
2462431961,f,1989,北京,海淀区,37,62,0,62
1240191113,f,1985,北京,朝阳区,41,0,0,0
1321664781,m,1984,江苏,苏州,42,39,0,39
1894086684,m,1986,江苏,徐州,40,27,0,27
2656353923,m,1992,湖北,武汉,34,0,0,0
2290821682,f,1990,浙江,温州,36,174,0,174
2445104383,m,1982,江西,吉安,44,0,0,0
3244133220,m,1994,北京,朝阳区,32,0,0,0
1677394355,m,1984,上海,闵行区,42,212,0,212
1966226895,m,1991,陕西,西安,35,33,0,33
2827053720,m,1986,安徽,阜阳,40,0,0,0
2945672513,f,2012,湖北,武汉,14,0,0,0
1425937794,m,1985,浙江,金华,41,8,0,8
2639300347,m,1991,湖北,武汉,35,90,0,90
1675076154,m,1990,四川,成都,36,0,0,0
2433044692,m,1988,河南,洛阳,38,0,0,0
1114482851,m,1980,上海,杨浦区,46,794,0,794
1807817305,m,1991,北京,通州区,35,49,0,49
2801545265,f,1990,湖北,黄冈,36,0,0,0
1413357560,m,1982,重庆,None,44,9,0,9
1660452961,m,1987,河南,郑州,39,58,0,58
2961528095,f,1988,河北,邢台,38,0,0,0
1952697465,m,1990,陕西,西安,36,0,0,0
1583767103,m,1989,四川,成都,37,67,0,67
2363933217,m,1984,辽宁,鞍山,42,31,0,31
2010641407,m,1988,河南,None,38,0,0,0
2351464525,m,1992,福建,泉州,34,112,0,112
2807271191,m,1985,北京,大兴区,41,0,0,0
1973430807,m,1987,广东,广州,39,0,0,0
1798771583,m,1986,北京,朝阳区,40,50,0,50
2420681195,f,1975,广西,桂林,51,0,0,0
2440313562,m,1991,湖北,武汉,35,0,0,0
2781151991,m,1972,江苏,苏州,54,0,0,0
1043388703,f,1980,广东,佛山,46,121,0,121
1750163725,m,1994,广东,汕头,32,61,0,61
2284504862,m,1990,广东,广州,36,70,0,70
2354695754,f,1981,江苏,南京,45,0,0,0
2113640394,m,1988,上海,浦东新区,38,0,0,0
2895941381,m,1988,福建,龙岩,38,0,0,0
2495867890,m,1990,天津,None,36,75,0,75
1304908701,m,1990,上海,松江区,36,32,0,32
1836336622,f,1989,云南,None,37,442,0,442
2826697514,m,1981,北京,朝阳区,45,0,0,0
1430968290,f,1982,上海,长宁区,44,199,0,199
1735569771,f,1998,海外,澳大利亚,28,0,0,0
1044886880,m,1987,北京,朝阳区,39,399,0,399
2846535447,f,2006,天津,宝坻区,20,0,0,0
2077776372,f,1990,黑龙江,哈尔滨,36,116,0,116
2883293660,m,1988,北京,海淀区,38,0,0,0
2410860147,m,1984,辽宁,沈阳,42,0,0,0
1856236010,m,1987,广东,珠海,39,952,0,952
3119872375,m,1992,广东,深圳,34,0,0,0
1808463904,m,1968,广东,广州,58,78,0,78
2663549510,m,1976,上海,松江区,50,55,0,55
2232026615,m,1990,安徽,合肥,36,0,0,0
2812959462,m,1983,江苏,宿迁,43,0,0,0
1794614673,m,1986,山东,烟台,40,23,0,23
2909393013,m,1995,黑龙江,齐齐哈尔,31,0,0,0
3252773710,m,1994,甘肃,白银,32,0,0,0
1821849691,m,1985,北京,朝阳区,41,52,0,52
2567922314,f,1989,江西,九江,37,0,0,0
2278584244,m,1980,上海,浦东新区,46,35,0,35
1616602891,m,1989,河北,唐山,37,0,0,0
1874763843,m,1991,广东,广州,35,197,0,197
2187842181,m,1989,江苏,南京,37,15,0,15
1159240995,m,1985,辽宁,沈阳,41,0,0,0
2156364563,f,1991,山东,东营,35,103,0,103
1070183742,f,1990,天津,和平区,36,16,0,16
2463885644,m,1973,江苏,镇江,53,8,0,8
2717916227,m,1989,广东,广州,37,0,0,0
1111771603,m,1978,北京,崇文区,48,23,0,23
1674826000,m,1979,吉林,吉林,47,22,0,22
2191357940,f,1974,北京,石景山区,52,0,0,0
2281683307,f,1995,广东,佛山,31,63,0,63
1784909734,m,1978,江苏,南京,48,105,0,105
1912651193,m,1983,广东,深圳,43,68,0,68
1621663523,m,1978,北京,海淀区,48,0,0,0
2402995275,m,1990,上海,宝山区,36,0,0,0
1805325893,m,1968,西藏,林芝,58,8,0,8
1688630180,m,1984,江苏,常州,42,356,0,356
3149925350,m,1989,上海,普陀区,37,0,0,0
3089426735,f,1988,吉林,长春,38,0,0,0
1400085407,m,1977,北京,昌平区,49,205,0,205
2523582842,m,1992,四川,成都,34,0,0,0
2134714021,m,1991,广东,深圳,35,0,0,0
2419431325,m,1992,山东,青岛,34,0,0,0
1742309464,f,1992,湖南,长沙,34,0,0,0
3221791842,m,1988,四川,成都,38,0,0,0
2352876800,m,1987,广东,广州,39,59,0,59
1044654392,m,1974,山东,莱芜,52,3054,0,3054
1772774070,m,1989,江苏,连云港,37,1,0,1
1270624511,m,1988,山东,烟台,38,94,0,94
2623510803,m,1965,辽宁,铁岭,61,0,0,0
2498902495,f,1980,重庆,九龙坡区,46,0,0,0
1405012992,m,1978,江苏,苏州,48,3582,0,3582
1046716425,m,1983,上海,青浦区,43,3954,0,3954
2959421917,f,1993,福建,福州,33,0,0,0
1826759620,f,1989,江苏,盐城,37,84,0,84
1216209370,m,1985,湖北,宜昌,41,267,0,267
2684460443,m,1988,云南,昆明,38,40,0,40
1913459483,m,1962,北京,大兴区,64,0,0,0
1849330417,f,1986,广东,佛山,40,438,0,438
1761909147,m,1977,湖北,武汉,49,29,0,29
1367567787,m,1989,河北,唐山,37,428,0,428
1223676881,f,1989,河北,保定,37,302,0,302
1652055434,m,1988,江苏,无锡,38,0,0,0
2654185385,f,1993,山西,长治,33,15,0,15
2028309263,f,1990,河北,邢台,36,158,0,158
2287514732,m,1987,广东,广州,39,0,0,0
3227235577,m,1984,江苏,南京,42,0,0,0
1852012873,m,1986,北京,海淀区,40,4,0,4
2928173551,f,1990,北京,朝阳区,36,0,0,0
2703368503,m,1985,广东,深圳,41,0,0,0
1841624154,m,1985,云南,昆明,41,60,0,60
2343628982,m,1987,浙江,嘉兴,39,0,0,0
1885986337,m,1984,广东,广州,42,29,0,29
1650443201,m,1984,四川,成都,42,17,0,17
1433817135,m,1981,辽宁,沈阳,45,13,0,13
3185784201,f,1993,江苏,宿迁,33,0,0,0
2200602063,f,1988,海外,印度,38,63,0,63
2876407632,m,1991,江苏,无锡,35,0,0,0
1801631844,f,1994,江苏,扬州,32,0,0,0
3048823891,m,1987,广东,广州,39,0,0,0
2412600402,m,1992,广东,珠海,34,0,0,0
1420382884,m,1978,None,None,48,71,0,71
2575992962,m,1982,广东,汕尾,44,0,0,0
2654614871,m,1982,广东,韶关,44,136,0,136
2456118544,m,1979,北京,海淀区,47,338,0,338
1914970460,m,1982,江苏,南京,44,274,0,274
1763002892,f,2012,上海,宝山区,14,194,0,194
1393149022,f,1989,广东,江门,37,165,0,165
2375680881,m,1985,天津,蓟县,41,0,0,0
3211574340,f,1968,吉林,吉林,58,0,0,0
1870135012,m,1987,江苏,苏州,39,28,0,28
1874558553,f,1983,广东,深圳,43,576,0,576
1236152791,m,1971,陕西,咸阳,55,308,0,308
1354517115,m,1987,广东,东莞,39,33,0,33
2785175924,m,1989,四川,南充,37,0,0,0
2418357490,m,1998,广东,佛山,28,0,0,0
1796758890,m,1997,云南,昆明,29,60,0,60
1790637645,m,1994,四川,成都,32,1158,0,1158
2628562887,m,1993,广东,东莞,33,33,0,33
2136002853,m,1991,四川,成都,35,0,0,0
2149961441,m,1994,香港,None,32,4,0,4
2196021221,m,1982,北京,东城区,44,0,0,0
1656358131,m,1963,湖南,张家界,63,28,0,28
2563545592,m,1991,四川,成都,35,0,0,0
1775579407,m,1984,北京,西城区,42,13,0,13
2318406042,f,1969,云南,昆明,57,0,0,0
2939471723,m,1992,河南,郑州,34,0,0,0
2257256670,f,1992,香港,油尖旺区,34,144,0,144
1359151724,m,1982,浙江,宁波,44,0,0,0
1044089517,m,1943,福建,福州,83,144,0,144
1017309484,m,1950,北京,东城区,76,3,0,3
1907557485,m,1988,广东,广州,38,0,0,0
2730756057,m,1991,上海,黄浦区,35,0,0,0
2097615202,m,1989,贵州,遵义,37,0,0,0
1849106510,m,1977,上海,None,49,3290,0,3290
1407338157,m,1968,北京,东城区,58,345,0,345
1147473367,m,1980,福建,福州,46,0,0,0
2874277990,m,1991,北京,海淀区,35,0,0,0
2402979314,m,1980,上海,虹口区,46,0,0,0
1732410994,m,1970,四川,成都,56,55,0,55
1411665405,m,1985,四川,成都,41,49,0,49
2310604024,m,1987,湖北,武汉,39,5,0,5
1900465657,m,2012,海外,None,14,16,0,16
1787452283,f,2013,山东,青岛,13,13,0,13
1704875722,f,1968,陕西,西安,58,0,0,0
1410229377,m,1977,天津,河北区,49,135,0,135
2534601372,m,1992,广东,佛山,34,0,0,0
1838191581,m,1987,北京,海淀区,39,32,0,32
2292395352,f,1977,江苏,徐州,49,96,0,96
2675453807,m,1991,广东,深圳,35,39,0,39
1642774681,f,1989,陕西,咸阳,37,57,0,57
2796278651,m,1988,四川,成都,38,0,0,0
2802771981,m,1988,山西,大同,38,0,0,0
2931533457,m,1980,广东,广州,46,0,0,0
1842347721,f,1990,天津,河西区,36,44,0,44
1753008650,f,1992,山东,青岛,34,107,0,107
3170471185,m,1989,黑龙江,哈尔滨,37,0,0,0
2197948165,f,1993,上海,浦东新区,33,0,0,0
2683272127,m,1979,上海,虹口区,47,0,0,0
1532420130,m,1991,江苏,苏州,35,3604,0,3604
1481243185,m,2013,江苏,南京,13,64,0,64
3217065991,f,1990,山东,烟台,36,0,0,0
2009601205,m,1992,广西,钦州,34,24,0,24
1266695855,f,1990,天津,东丽区,36,58,0,58
2687964033,m,1985,重庆,黔江区,41,0,0,0
1686551030,m,1988,上海,杨浦区,38,42,0,42
1562272067,m,1980,上海,宝山区,46,260,0,260
3226314740,f,1982,浙江,杭州,44,0,0,0
1679161161,m,1988,四川,成都,38,25,0,25
1620238805,m,1990,江苏,常州,36,304,0,304
1409078863,m,1959,北京,朝阳区,67,42,0,42
2261362107,m,1988,北京,None,38,0,0,0
1862078277,m,1987,上海,黄浦区,39,3,0,3
